application_id,officer_id,loan_type_id,submission_date,submission_date_id,end_date,loan_amount,interest_rate,credit_score,applicant_age,applicant_income,num_dependents,outcome,total_processing_days,submission_stage_days,doc_verification_days,credit_check_days,underwriting_days,approval_days,disbursement_days,is_month_end_application,is_anomaly,region,loan_type,date_id,full_date,year,quarter,month,month_name,week,day_of_week,day_name,is_weekend,is_month_end,is_quarter_end
APP08878,OFF031,LT02,2023-12-12,20231212,2024-01-11,152000,7.82,692,42,1124000,4,Approved,30.4,3.8,5.27,5.13,7.09,4.74,4.37,False,False,South,Home Loan,20231212,2023-12-12,2023,4,12,December,50,1,Tuesday,False,False,False
APP08879,OFF031,LT05,2023-08-24,20230824,2023-09-25,1978000,9.49,832,42,1492000,0,Approved,32.9,4.21,5.82,4.79,8.36,4.94,4.78,False,False,South,Education Loan,20230824,2023-08-24,2023,3,8,August,34,3,Thursday,False,False,False
APP08880,OFF045,LT02,2024-04-21,20240421,2024-05-25,7432000,7.78,539,56,243000,2,Rejected,34.92,4.73,6.39,5.33,7.98,5.18,5.31,False,False,East,Home Loan,20240421,2024-04-21,2024,2,4,April,16,6,Sunday,True,False,False
APP08881,OFF032,LT01,2022-12-11,20221211,2023-01-11,174000,12.07,578,59,961000,2,Approved,31.3,2.78,6.47,5.23,7.84,4.11,4.87,False,False,West,Personal Loan,20221211,2022-12-11,2022,4,12,December,49,6,Sunday,True,False,False
APP08882,OFF010,LT04,2024-03-21,20240321,2024-04-20,1593000,13.88,597,57,318000,4,Approved,30.43,3.94,5.32,5.08,6.84,4.54,4.71,False,False,East,Business Loan,20240321,2024-03-21,2024,1,3,March,12,3,Thursday,False,False,False
APP08883,OFF043,LT04,2023-12-20,20231220,2024-02-09,3988000,15.77,671,49,1792000,0,Rejected,51.22,6.52,9.48,7.66,11.71,8.32,7.53,False,False,North,Business Loan,20231220,2023-12-20,2023,4,12,December,51,2,Wednesday,False,False,False
APP08884,OFF017,LT03,2024-11-27,20241127,2025-01-02,1190000,9.6,713,53,1342000,0,Rejected,36.04,3.83,6.83,5.09,10.23,5.13,4.93,True,False,North,Auto Loan,20241127,2024-11-27,2024,4,11,November,48,2,Wednesday,False,False,False
APP08885,OFF048,LT04,2024-02-28,20240228,2024-05-04,4598000,14.02,644,27,689000,0,Approved,66.25,8.73,11.76,10.3,14.9,10.13,10.43,True,False,North,Business Loan,20240228,2024-02-28,2024,1,2,February,9,2,Wednesday,False,False,False
APP08886,OFF038,LT03,2024-06-25,20240625,2024-07-30,734000,10.13,611,51,470000,0,Rejected,35.21,3.3,6.51,5.24,9.7,5.38,5.08,True,False,East,Auto Loan,20240625,2024-06-25,2024,2,6,June,26,1,Tuesday,False,False,False
APP08887,OFF023,LT03,2023-05-04,20230504,,86000,10.7,806,32,1452000,1,In Progress,23.82,2.4,4.45,3.64,6.54,3.28,3.51,False,False,South,Auto Loan,20230504,2023-05-04,2023,2,5,May,18,3,Thursday,False,False,False
APP08888,OFF029,LT03,2023-10-17,20231017,2023-11-12,1078000,9.36,755,26,1360000,2,Approved,26.92,2.64,5.47,3.83,7.24,4.1,3.64,False,False,West,Auto Loan,20231017,2023-10-17,2023,4,10,October,42,1,Tuesday,False,False,False
APP08889,OFF046,LT02,2023-06-03,20230603,2023-07-09,8196000,9.59,682,49,1266000,2,Approved,36.14,4.08,6.47,5.13,8.76,6.18,5.52,False,False,Central,Home Loan,20230603,2023-06-03,2023,2,6,June,22,5,Saturday,True,False,False
APP08890,OFF024,LT02,2024-06-25,20240625,2024-09-13,9661000,10.18,730,34,1142000,0,Rejected,80.73,10.14,14.89,12.39,19.39,12.08,11.84,True,False,West,Home Loan,20240625,2024-06-25,2024,2,6,June,26,1,Tuesday,False,False,False
APP08891,OFF039,LT01,2023-07-13,20230713,,428000,12.66,715,23,1273000,2,In Progress,26.46,2.9,5.21,3.8,6.66,3.82,4.07,False,False,Central,Personal Loan,20230713,2023-07-13,2023,3,7,July,28,3,Thursday,False,False,False
APP08892,OFF048,LT05,2024-03-26,20240326,2024-05-08,245000,9.87,601,34,1149000,1,Rejected,43.88,5.04,7.89,6.75,10.66,6.92,6.62,True,False,North,Education Loan,20240326,2024-03-26,2024,1,3,March,13,1,Tuesday,False,False,False
APP08893,OFF015,LT05,2023-06-14,20230614,2023-07-19,1882000,9.59,710,46,959000,2,Rejected,35.19,3.8,6.28,5.4,8.85,5.57,5.29,False,False,North,Education Loan,20230614,2023-06-14,2023,2,6,June,24,2,Wednesday,False,False,False
APP08894,OFF002,LT02,2024-06-22,20240622,2024-07-21,4965000,8.69,831,22,531000,3,Withdrawn,29.89,4.12,5.39,4.81,6.94,4.06,4.57,False,False,South,Home Loan,20240622,2024-06-22,2024,2,6,June,25,5,Saturday,True,False,False
APP08895,OFF023,LT03,2022-03-08,20220308,2022-04-06,1158000,9.98,763,42,1242000,3,Approved,29.7,2.86,5.77,4.81,7.9,4.03,4.33,False,False,South,Auto Loan,20220308,2022-03-08,2022,1,3,March,10,1,Tuesday,False,False,False
APP08896,OFF031,LT05,2022-01-15,20220115,,1293000,8.84,677,31,1256000,0,In Progress,30.49,3.43,5.57,4.22,7.99,4.45,4.83,False,False,South,Education Loan,20220115,2022-01-15,2022,1,1,January,2,5,Saturday,True,False,False
APP08897,OFF035,LT02,2023-02-11,20230211,2023-03-12,6617000,8.99,673,47,1639000,3,Withdrawn,29.2,3.28,4.69,4.5,7.23,4.59,4.91,False,False,North,Home Loan,20230211,2023-02-11,2023,1,2,February,6,5,Saturday,True,False,False
APP08898,OFF024,LT04,2023-01-22,20230122,2023-03-08,1841000,15.53,693,28,1573000,2,Rejected,45.3,5.92,8.13,6.9,10.35,6.74,7.26,False,False,West,Business Loan,20230122,2023-01-22,2023,1,1,January,3,6,Sunday,True,False,False
APP08899,OFF039,LT01,2023-05-23,20230523,2023-06-17,419000,14.1,676,55,1405000,0,Approved,25.78,2.7,4.73,4.41,7.25,3.42,3.27,False,False,Central,Personal Loan,20230523,2023-05-23,2023,2,5,May,21,1,Tuesday,False,False,False
APP08900,OFF025,LT03,2022-03-29,20220329,2022-05-02,109000,10.82,695,32,1119000,2,Approved,34,3.36,6.38,4.62,9.79,4.72,5.13,True,False,South,Auto Loan,20220329,2022-03-29,2022,1,3,March,13,1,Tuesday,False,False,False
APP08901,OFF018,LT01,2024-08-30,20240830,2024-10-03,238000,13.23,657,35,876000,4,Approved,34.55,3.61,6.45,5.04,8.99,5.25,5.21,True,False,North,Personal Loan,20240830,2024-08-30,2024,3,8,August,35,4,Friday,False,False,False
APP08902,OFF014,LT01,2023-07-17,20230717,2023-08-14,82000,12.84,850,38,781000,1,Approved,28.71,3.46,5.49,4.19,7.66,3.94,3.97,False,False,West,Personal Loan,20230717,2023-07-17,2023,3,7,July,29,0,Monday,False,False,False
APP08903,OFF001,LT04,2023-03-24,20230324,2023-05-01,1094000,13.91,682,57,1665000,3,Approved,38.22,5.22,6.85,6.05,8.72,5.7,5.68,False,False,North,Business Loan,20230324,2023-03-24,2023,1,3,March,12,4,Friday,False,False,False
APP08904,OFF046,LT03,2022-03-02,20220302,2022-03-23,348000,9.94,704,44,1817000,3,Approved,21.97,2.27,3.93,3.74,5.53,3.49,3.01,False,False,Central,Auto Loan,20220302,2022-03-02,2022,1,3,March,9,2,Wednesday,False,False,False
APP08905,OFF003,LT02,2024-04-14,20240414,2024-05-14,4699000,8.96,556,47,728000,2,Approved,30.17,4.28,5.29,4.75,6.82,4.88,4.15,False,False,North,Home Loan,20240414,2024-04-14,2024,2,4,April,15,6,Sunday,True,False,False
APP08906,OFF015,LT05,2024-07-14,20240714,2024-08-14,853000,9.95,754,51,1030000,2,Approved,31.06,3.22,5.62,4.72,8.06,4.76,4.68,False,False,North,Education Loan,20240714,2024-07-14,2024,3,7,July,28,6,Sunday,True,False,False
APP08907,OFF028,LT02,2023-02-18,20230218,2023-03-25,3570000,9.86,657,27,203000,3,Rejected,35.61,4.04,6.37,5.25,8.55,5.53,5.87,False,False,South,Home Loan,20230218,2023-02-18,2023,1,2,February,7,5,Saturday,True,False,False
APP08908,OFF026,LT04,2023-07-30,20230730,2023-09-26,2594000,15.26,584,57,672000,0,Rejected,58.98,8.21,10.48,9.31,13.39,9.01,8.58,True,False,South,Business Loan,20230730,2023-07-30,2023,3,7,July,30,6,Sunday,True,False,False
APP08909,OFF018,LT04,2024-06-03,20240603,,754000,13.12,600,36,1816000,1,In Progress,34.31,4.18,6.16,5.57,7.71,5.31,5.38,False,False,North,Business Loan,20240603,2024-06-03,2024,2,6,June,23,0,Monday,False,False,False
APP08910,OFF016,LT02,2022-10-07,20221007,,5849000,8.84,850,45,854000,3,In Progress,34.39,4.25,5.94,5.19,8.3,5.53,5.18,False,False,East,Home Loan,20221007,2022-10-07,2022,4,10,October,40,4,Friday,False,False,False
APP08911,OFF013,LT05,2024-08-29,20240829,2024-10-03,664000,9.54,805,23,1861000,1,Rejected,35.34,3.97,6.62,5.31,8.96,4.99,5.49,True,False,East,Education Loan,20240829,2024-08-29,2024,3,8,August,35,3,Thursday,False,False,False
APP08912,OFF022,LT05,2022-10-28,20221028,2022-12-18,1405000,10.37,642,26,277000,1,Approved,51.88,5.7,9.58,8.57,12.71,7.84,7.48,True,False,North,Education Loan,20221028,2022-10-28,2022,4,10,October,43,4,Friday,False,False,False
APP08913,OFF046,LT05,2023-08-04,20230804,2023-08-28,81000,9.62,601,62,1757000,2,Approved,24.72,3,4.6,4.05,5.58,3.28,4.21,False,False,Central,Education Loan,20230804,2023-08-04,2023,3,8,August,31,4,Friday,False,False,False
APP08914,OFF005,LT01,2022-07-01,20220701,2022-07-30,304000,13.21,789,52,1572000,1,Rejected,29.78,3.91,5.41,4.13,7.22,4.41,4.7,False,False,North,Personal Loan,20220701,2022-07-01,2022,3,7,July,26,4,Friday,False,False,False
APP08915,OFF041,LT04,2024-06-12,20240612,2024-07-30,1996000,14.79,668,28,647000,1,Approved,48.84,6.23,8.7,7.88,11.01,7.35,7.67,False,False,South,Business Loan,20240612,2024-06-12,2024,2,6,June,24,2,Wednesday,False,False,False
APP08916,OFF035,LT01,2023-11-03,20231103,2023-11-25,420000,13.89,698,35,299000,0,Approved,22.47,2.96,3.98,2.85,5.82,3.42,3.44,False,False,North,Personal Loan,20231103,2023-11-03,2023,4,11,November,44,4,Friday,False,False,False
APP08917,OFF020,LT05,2023-06-22,20230622,2023-07-17,793000,9.06,560,36,1029000,1,Approved,25.93,3.15,4.99,3.49,6.29,3.99,4.02,False,False,East,Education Loan,20230622,2023-06-22,2023,2,6,June,25,3,Thursday,False,False,False
APP08918,OFF030,LT04,2024-08-19,20240819,2024-10-04,588000,13.94,739,60,1395000,0,Rejected,46.15,6.31,8.3,7.1,10.1,6.9,7.44,False,False,South,Business Loan,20240819,2024-08-19,2024,3,8,August,34,0,Monday,False,False,False
APP08919,OFF013,LT02,2022-02-14,20220214,2022-03-09,1489000,7.98,630,31,1610000,1,Approved,23.9,2.98,3.91,3.96,5.66,3.89,3.5,False,False,East,Home Loan,20220214,2022-02-14,2022,1,2,February,7,0,Monday,False,False,False
APP08920,OFF017,LT03,2023-03-17,20230317,2023-04-06,213000,9.29,754,59,447000,3,Approved,20.97,2.02,4.16,3.15,5.93,2.58,3.13,False,False,North,Auto Loan,20230317,2023-03-17,2023,1,3,March,11,4,Friday,False,False,False
APP08921,OFF029,LT03,2023-07-07,20230707,2023-07-31,690000,10.62,710,26,834000,0,Withdrawn,24.43,2.63,4.45,3.16,6.78,3.9,3.51,False,False,West,Auto Loan,20230707,2023-07-07,2023,3,7,July,27,4,Friday,False,False,False
APP08922,OFF031,LT05,2023-03-07,20230307,,823000,9.82,691,41,849000,0,In Progress,29.28,3.19,5.32,4.34,7.8,4.47,4.16,False,False,South,Education Loan,20230307,2023-03-07,2023,1,3,March,10,1,Tuesday,False,False,False
APP08923,OFF002,LT03,2023-01-11,20230111,2023-01-29,232000,11.72,562,45,829000,0,Approved,18,2.04,3.19,2.42,5.2,2.46,2.69,False,False,South,Auto Loan,20230111,2023-01-11,2023,1,1,January,2,2,Wednesday,False,False,False
APP08924,OFF012,LT04,2022-03-01,20220301,2022-04-04,1348000,13.4,735,34,1527000,2,Approved,34.17,4.83,6.4,4.96,7.56,5.26,5.16,False,False,West,Business Loan,20220301,2022-03-01,2022,1,3,March,9,1,Tuesday,False,False,False
APP08925,OFF034,LT04,2023-11-16,20231116,2023-12-27,4589000,15.42,680,63,731000,3,Approved,41.63,5.32,7.69,6.4,9.13,6.59,6.5,False,False,West,Business Loan,20231116,2023-11-16,2023,4,11,November,46,3,Thursday,False,False,False
APP08926,OFF031,LT01,2024-09-11,20240911,2024-10-05,107000,13.69,526,27,1429000,1,Approved,24.44,3.06,5.11,3.04,6.3,3.42,3.51,False,False,South,Personal Loan,20240911,2024-09-11,2024,3,9,September,37,2,Wednesday,False,False,False
APP08927,OFF045,LT05,2022-09-03,20220903,2022-09-30,647000,9.27,785,59,1051000,1,Approved,27.9,3.57,5.01,4.16,7.29,3.52,4.35,False,False,East,Education Loan,20220903,2022-09-03,2022,3,9,September,35,5,Saturday,True,False,False
APP08928,OFF039,LT02,2023-05-05,20230505,2023-06-07,6792000,10.12,689,24,700000,2,Approved,33.29,3.7,6.23,5.33,7.69,5.02,5.32,False,False,Central,Home Loan,20230505,2023-05-05,2023,2,5,May,18,4,Friday,False,False,False
APP08929,OFF026,LT01,2023-03-24,20230324,2023-04-17,294000,11.58,603,28,1523000,0,Approved,24.55,3.2,4.11,3.35,6.29,3.64,3.96,False,False,South,Personal Loan,20230324,2023-03-24,2023,1,3,March,12,4,Friday,False,False,False
APP08930,OFF009,LT02,2024-10-04,20241004,2024-11-11,8677000,9.66,788,34,803000,3,Rejected,38.56,4.36,7.19,6.23,9.01,6.36,5.41,False,False,South,Home Loan,20241004,2024-10-04,2024,4,10,October,40,4,Friday,False,False,False
APP08931,OFF024,LT05,2023-09-02,20230902,2023-10-03,401000,10.32,581,54,1755000,1,Approved,31.15,3.34,5.8,4.23,8.24,4.83,4.71,False,False,West,Education Loan,20230902,2023-09-02,2023,3,9,September,35,5,Saturday,True,False,False
APP08932,OFF007,LT02,2023-05-24,20230524,2023-07-01,669000,8.81,698,34,1555000,0,Rejected,38.4,4.73,7.22,6.1,9.21,5.5,5.64,False,False,South,Home Loan,20230524,2023-05-24,2023,2,5,May,21,2,Wednesday,False,False,False
APP08933,OFF033,LT04,2022-01-19,20220119,2022-03-07,1415000,13.37,652,31,749000,4,Approved,47.57,5.9,8.55,7.54,10.66,7.33,7.59,False,False,South,Business Loan,20220119,2022-01-19,2022,1,1,January,3,2,Wednesday,False,False,False
APP08934,OFF045,LT05,2022-01-24,20220124,2022-02-20,735000,10.3,707,26,741000,1,Approved,27.24,3.16,5.08,4.15,6.77,3.91,4.17,False,False,East,Education Loan,20220124,2022-01-24,2022,1,1,January,4,0,Monday,False,False,False
APP08935,OFF005,LT01,2024-04-08,20240408,2024-05-04,101000,14.32,850,59,469000,0,Approved,26.1,2.79,5.06,3.91,6.93,3.49,3.92,False,False,North,Personal Loan,20240408,2024-04-08,2024,2,4,April,15,0,Monday,False,False,False
APP08936,OFF024,LT01,2022-03-03,20220303,,489000,12.04,629,45,561000,1,In Progress,34.96,4.3,6.53,4.64,9.05,5.16,5.28,False,False,West,Personal Loan,20220303,2022-03-03,2022,1,3,March,9,3,Thursday,False,False,False
APP08937,OFF018,LT01,2024-10-12,20241012,2024-11-06,289000,12.24,743,45,460000,3,Approved,25.12,2.7,4.85,3.65,6.39,3.61,3.92,False,False,North,Personal Loan,20241012,2024-10-12,2024,4,10,October,41,5,Saturday,True,False,False
APP08938,OFF030,LT05,2023-02-24,20230224,,1185000,10.75,768,41,686000,4,In Progress,37.28,4.57,6.75,5.52,9.19,5.46,5.79,False,False,South,Education Loan,20230224,2023-02-24,2023,1,2,February,8,4,Friday,False,False,False
APP08939,OFF044,LT03,2024-06-22,20240622,,60000,11.31,715,57,314000,1,In Progress,16.48,1.46,3.33,2.71,4.14,2.34,2.5,False,False,Central,Auto Loan,20240622,2024-06-22,2024,2,6,June,25,5,Saturday,True,False,False
APP08940,OFF018,LT05,2023-02-06,20230206,2023-03-03,441000,10.23,757,34,1219000,3,Approved,25.62,3.05,4.16,4.53,6.45,3.82,3.61,False,False,North,Education Loan,20230206,2023-02-06,2023,1,2,February,6,0,Monday,False,False,False
APP08941,OFF015,LT03,2024-11-25,20241125,2024-12-31,1090000,11.97,520,43,452000,3,Withdrawn,36.75,3.34,7.02,5.24,10.11,5.37,5.67,True,False,North,Auto Loan,20241125,2024-11-25,2024,4,11,November,48,0,Monday,False,False,False
APP08942,OFF023,LT04,2023-03-13,20230313,2023-05-01,4049000,14.63,720,50,377000,3,Withdrawn,49.57,6.38,8.49,7.5,11.47,7.99,7.74,False,False,South,Business Loan,20230313,2023-03-13,2023,1,3,March,11,0,Monday,False,False,False
APP08943,OFF022,LT03,2022-01-15,20220115,2022-02-09,690000,10.13,631,53,1409000,1,Withdrawn,25.77,2.84,5.09,4.03,6.29,3.54,3.98,False,False,North,Auto Loan,20220115,2022-01-15,2022,1,1,January,2,5,Saturday,True,False,False
APP08944,OFF017,LT05,2022-09-22,20220922,2022-10-20,411000,10.21,687,32,1359000,1,Approved,28.26,3.1,4.79,4.57,7.09,4.59,4.12,False,False,North,Education Loan,20220922,2022-09-22,2022,3,9,September,38,3,Thursday,False,False,False
APP08945,OFF033,LT01,2022-01-21,20220121,2022-02-22,194000,11.94,644,43,429000,2,Approved,32.36,3.64,5.67,4.57,8.57,5.17,4.74,False,False,South,Personal Loan,20220121,2022-01-21,2022,1,1,January,3,4,Friday,False,False,False
APP08946,OFF029,LT05,2024-11-02,20241102,,433000,9.14,690,64,1642000,1,In Progress,28.57,2.99,5.27,4.34,7.28,4.05,4.64,False,False,West,Education Loan,20241102,2024-11-02,2024,4,11,November,44,5,Saturday,True,False,False
APP08947,OFF043,LT04,2023-06-09,20230609,2023-07-27,3365000,15.82,756,25,245000,2,Approved,48.97,6.19,9.16,7.57,11.05,7.31,7.69,False,False,North,Business Loan,20230609,2023-06-09,2023,2,6,June,23,4,Friday,False,False,False
APP08948,OFF006,LT04,2024-10-05,20241005,,2389000,15.01,626,58,1907000,4,In Progress,46.58,5.61,8.52,7.5,10.73,7.29,6.93,False,False,Central,Business Loan,20241005,2024-10-05,2024,4,10,October,40,5,Saturday,True,False,False
APP08949,OFF021,LT05,2024-10-26,20241026,2024-12-05,714000,10.72,664,24,1552000,0,Approved,40.04,4.95,7.01,6.3,10.13,6.14,5.51,True,False,East,Education Loan,20241026,2024-10-26,2024,4,10,October,43,5,Saturday,True,False,False
APP08950,OFF017,LT03,2022-03-27,20220327,2022-05-13,1260000,11.94,805,43,1894000,1,Approved,47.49,4.69,9.08,7.15,12.65,6.98,6.94,True,False,North,Auto Loan,20220327,2022-03-27,2022,1,3,March,12,6,Sunday,True,False,False
APP08951,OFF043,LT05,2023-10-09,20231009,2023-11-08,417000,8.18,798,29,1901000,2,Approved,30.76,4.2,5.46,4.28,7.86,4.65,4.31,False,False,North,Education Loan,20231009,2023-10-09,2023,4,10,October,41,0,Monday,False,False,False
APP08952,OFF038,LT02,2022-02-19,20220219,2022-03-30,9999000,9.84,610,57,524000,0,Approved,39.98,5.45,6.97,6.35,9.14,6.11,5.96,False,False,East,Home Loan,20220219,2022-02-19,2022,1,2,February,7,5,Saturday,True,False,False
APP08953,OFF012,LT01,2024-08-02,20240802,2024-08-26,476000,13.37,668,42,1758000,2,Rejected,24.82,2.62,4.73,3.59,6.91,3.16,3.81,False,False,West,Personal Loan,20240802,2024-08-02,2024,3,8,August,31,4,Friday,False,False,False
APP08954,OFF024,LT04,2022-01-11,20220111,2022-02-22,314000,14.91,681,54,318000,0,Approved,42.75,5.74,7.48,6.77,9.59,6.51,6.66,False,False,West,Business Loan,20220111,2022-01-11,2022,1,1,January,2,1,Tuesday,False,False,False
APP08955,OFF022,LT02,2024-05-16,20240516,2024-06-26,7219000,10.41,502,46,1488000,2,Approved,41.38,4.95,7.53,6.41,9.96,6.35,6.18,False,False,North,Home Loan,20240516,2024-05-16,2024,2,5,May,20,3,Thursday,False,False,False
APP08956,OFF050,LT01,2022-09-12,20220912,,289000,11.64,613,38,646000,3,In Progress,29.83,2.85,5.53,4.39,8.21,4.79,4.06,False,False,Central,Personal Loan,20220912,2022-09-12,2022,3,9,September,37,0,Monday,False,False,False
APP08957,OFF011,LT02,2022-03-19,20220319,2022-04-25,4921000,8.23,525,48,1080000,2,Rejected,37.21,4.27,6.86,5.46,8.83,5.93,5.86,False,False,East,Home Loan,20220319,2022-03-19,2022,1,3,March,11,5,Saturday,True,False,False
APP08958,OFF039,LT05,2024-04-03,20240403,2024-04-26,228000,9.06,603,42,1303000,1,Approved,23.58,2.44,4.49,3.46,6.23,3.63,3.33,False,False,Central,Education Loan,20240403,2024-04-03,2024,2,4,April,14,2,Wednesday,False,False,False
APP08959,OFF015,LT01,2022-12-05,20221205,2023-01-04,351000,11.59,672,47,1904000,1,Rejected,30.35,3.54,5.7,4.59,7.59,4.76,4.17,False,False,North,Personal Loan,20221205,2022-12-05,2022,4,12,December,49,0,Monday,False,False,False
APP08960,OFF023,LT04,2023-12-24,20231224,2024-02-09,2653000,14.68,744,31,1801000,2,Approved,47.31,5.73,8.11,7.54,10.78,7.5,7.65,False,False,South,Business Loan,20231224,2023-12-24,2023,4,12,December,51,6,Sunday,True,False,False
APP08961,OFF001,LT02,2022-03-02,20220302,2022-04-01,835000,10.03,677,46,1909000,3,Approved,30.47,3.67,5.66,4.45,7.28,4.67,4.74,False,False,North,Home Loan,20220302,2022-03-02,2022,1,3,March,9,2,Wednesday,False,False,False
APP08962,OFF042,LT05,2022-08-29,20220829,2022-10-06,881000,10.91,617,49,1505000,0,Rejected,38.8,4.64,7.42,5.55,9.66,5.56,5.97,True,False,East,Education Loan,20220829,2022-08-29,2022,3,8,August,35,0,Monday,False,False,False
APP08963,OFF018,LT01,2023-01-04,20230104,2023-01-30,297000,12,700,61,1822000,1,Withdrawn,26.37,2.97,5.19,3.6,6.84,3.87,3.9,False,False,North,Personal Loan,20230104,2023-01-04,2023,1,1,January,1,2,Wednesday,False,False,False
APP08964,OFF014,LT02,2022-02-22,20220222,2022-04-06,5139000,7.67,603,40,642000,2,Withdrawn,43.95,5.52,8.05,6.82,10.48,6.45,6.63,False,False,West,Home Loan,20220222,2022-02-22,2022,1,2,February,8,1,Tuesday,False,False,False
APP08965,OFF041,LT05,2024-01-02,20240102,2024-02-08,1440000,8.7,748,52,1508000,0,Approved,37.07,4.2,6.78,5.76,9.06,5.71,5.56,False,False,South,Education Loan,20240102,2024-01-02,2024,1,1,January,1,1,Tuesday,False,False,False
APP08966,OFF036,LT03,2022-01-09,20220109,2022-02-02,1393000,11.9,675,28,1630000,4,Withdrawn,24.65,2.8,4.3,3.71,6.8,3.67,3.37,False,False,West,Auto Loan,20220109,2022-01-09,2022,1,1,January,1,6,Sunday,True,False,False
APP08967,OFF009,LT02,2022-06-10,20220610,2022-07-14,2954000,8.58,784,28,241000,0,Approved,34.35,4.71,6.11,5.39,8.49,4.87,4.78,False,False,South,Home Loan,20220610,2022-06-10,2022,2,6,June,23,4,Friday,False,False,False
APP08968,OFF035,LT02,2022-03-21,20220321,2022-04-19,6849000,8,744,23,1125000,2,Approved,29.41,3.88,5.27,3.76,7.19,5.02,4.29,False,False,North,Home Loan,20220321,2022-03-21,2022,1,3,March,12,0,Monday,False,False,False
APP08969,OFF045,LT04,2024-11-25,20241125,2025-01-21,1000000,13.7,658,60,1680000,4,Approved,57.87,7.41,10.47,8.9,12.65,9.16,9.28,True,False,East,Business Loan,20241125,2024-11-25,2024,4,11,November,48,0,Monday,False,False,False
APP08970,OFF004,LT03,2022-09-12,20220912,2022-10-08,1066000,9.05,802,21,1051000,2,Rejected,26.02,2.44,4.69,3.97,6.96,4.15,3.81,False,False,West,Auto Loan,20220912,2022-09-12,2022,3,9,September,37,0,Monday,False,False,False
APP08971,OFF003,LT05,2023-05-02,20230502,2023-05-29,1654000,9,691,31,1404000,3,Rejected,27.43,3.14,5.22,4,6.39,4.34,4.34,False,False,North,Education Loan,20230502,2023-05-02,2023,2,5,May,18,1,Tuesday,False,False,False
APP08972,OFF004,LT03,2023-09-01,20230901,2023-09-26,639000,9.11,793,46,943000,0,Approved,25.02,2.51,4.48,3.45,6.84,3.92,3.82,False,False,West,Auto Loan,20230901,2023-09-01,2023,3,9,September,35,4,Friday,False,False,False
APP08973,OFF046,LT04,2023-03-22,20230322,2023-04-30,3347000,13.39,703,58,1632000,4,Approved,39.47,5.5,6.87,6.14,8.88,6,6.08,False,False,Central,Business Loan,20230322,2023-03-22,2023,1,3,March,12,2,Wednesday,False,False,False
